0,0,0,0
0.00090798,0.075533,0.051371,0.032189
0.088152,0.58299,0.16902,0.029841
0.34171,1.1012,0.21854,0.078556
0.71597,1.6232,0.16074,0.00011353
1.1858,1.814,0.00011827,6.6608e-05
1.6858,1.8139,0.00014157,0.00010207
2.1859,1.8137,0.00025729,0.00015008
2.6861,1.8123,0.00099799,0.00063053
